Cell_ID,I,J,X,Y
8676,132,161,376212.88,4267260
8677,133,161,376935.41,4267220.5
8678,134,161,377746.97,4267160.5
8679,135,161,378657.69,4267070
8680,136,161,379664.19,4266948
8681,137,161,380749.62,4266803
8682,138,161,381891.88,4266648
8683,139,161,383071.12,4266495.5
8684,140,161,384274.03,4266363
8685,141,161,385495,4266253
8686,142,161,386731.84,4266170
8687,143,161,387983.56,4266118
8688,145,161,390533.25,4266096
8689,146,161,391829.12,4266120.5
8690,147,161,393135.38,4266166
8691,148,161,394446.62,4266225.5
8692,119,162,368360.53,4268853
8693,120,162,368979.47,4268853
8694,121,162,369584,4268835.5
8695,122,162,370176,4268808
8696,123,162,370757.91,4268778
8697,124,162,371331.62,4268743.5
8698,125,162,371898.44,4268700.5
8699,126,162,372460.19,4268658
8700,127,162,373018.97,4268620.5
8701,128,162,373577.72,4268585.5
8702,129,162,374141.69,4268552.5
8703,130,162,374719.97,4268520.5
8704,131,162,375325.97,4268490.5
8705,132,162,375978.19,4268455.5
8706,133,162,376697.88,4268405.5
8707,134,162,377503.12,4268338
8708,135,162,378403.41,4268245.5
8709,136,162,379395.44,4268123
8710,137,162,380463.12,4267978
8711,138,162,381586.62,4267825.5
8712,139,162,382747.84,4267678
8713,140,162,383934.28,4267548
8714,141,162,385140.56,4267440.5
8715,142,162,386364.09,4267355
8716,143,162,387604.31,4267297.5
8717,145,162,390134.28,4267268
8718,148,162,394022.91,4267375.5
8719,119,163,368205.56,4270108
8720,120,163,368830.75,4270108
8721,121,163,369440.75,4270088
8722,122,163,370038.31,4270058
8723,123,163,370625.28,4270026
8724,124,163,371203.47,4269988
8725,125,163,371774.75,4269945.5
8726,126,163,372340.69,4269900
8727,127,163,372903.44,4269855.5
8728,128,163,373466.47,4269813
8729,129,163,374034.41,4269775.5
8730,130,163,374615.91,4269735.5
8731,131,163,375224.19,4269695.5
8732,132,163,375876.69,4269650
8733,133,163,376593.44,4269590.5
8734,134,163,377391.62,4269515
8735,135,163,378279.59,4269418
8736,136,163,379254.16,4269293
8737,137,163,380301.31,4269148.5
8738,138,163,381402.59,4269000.5
8739,139,163,382541.38,4268858
8740,140,163,383706.59,4268728.5
8741,141,163,384892.81,4268623
8742,142,163,386097.47,4268538
8743,143,163,387320.25,4268478
8744,145,163,389818.03,4268440.5
8745,148,163,393661.47,4268528
8746,149,163,395412.75,4268623
8747,150,163,398170.19,4269180.5
8748,119,164,368112.53,4271355
8749,120,164,368750.44,4271353
8750,121,164,369372.44,4271335.5
8751,122,164,369981.75,4271307.5
8752,123,164,370580,4271272.5
8753,124,164,371168.81,4271230
8754,125,164,371750.03,4271185.5
8755,126,164,372325.44,4271138
8756,127,164,372897.16,4271090.5
8757,128,164,373468.19,4271045.5
8758,129,164,374043.44,4271000.5
8759,130,164,374631.16,4270953
8760,131,164,375243.91,4270902.5
8761,132,164,375898.16,4270847.5
8762,133,164,376612.25,4270780
8763,134,164,377402.53,4270695.5
8764,135,164,378276.69,4270590.5
8765,136,164,379231.62,4270463.5
8766,137,164,380255.88,4270320.5
8767,138,164,381332.09,4270175.5
8768,139,164,382445.09,4270035.5
8769,140,164,383585.31,4269908
8770,141,164,384747.56,4269803
8771,142,164,385929.53,4269720.5
8772,148,164,393366.62,4269685.5
8773,119,165,368065.97,4272598
8774,120,165,368721.91,4272592.5
8775,121,165,369361.47,4272577.5
8776,122,165,369987.47,4272553
8777,123,165,370601.91,4272518
8778,124,165,371206.28,4272472.5
8779,125,165,371802.25,4272423
8780,126,165,372391.88,4272373
8781,127,165,372976.88,4272325.5
8782,128,165,373559.97,4272278
8783,129,165,374145.91,4272225.5
8784,130,165,374742.62,4272173
8785,131,165,375361.91,4272118
8786,132,165,376019.16,4272055
8787,133,165,376731.41,4271980.5
8788,134,165,377513.44,4271888
8789,135,165,378372.91,4271775.5
8790,136,165,379307.56,4271642.5
8791,137,165,380307.12,4271500.5
8792,138,165,381356.56,4271355
8793,139,165,382442.31,4271218
8794,140,165,383555.56,4271093
8795,141,165,384691.62,4270985.5
8796,142,165,385848.03,4270902.5
8797,143,165,387024.03,4270843
8798,144,165,388218.53,4270806
8799,120,166,368722.41,4273833
8800,121,166,369382.69,4273817.5
8801,122,166,370028.47,4273792.5
8802,123,166,370662,4273758
8803,124,166,371285.19,4273713
8804,125,166,371899.69,4273663
8805,126,166,372506.62,4273613
8806,127,166,373107.88,4273563
8807,128,166,373706.41,4273513
8808,129,166,374306.41,4273458
8809,130,166,374914.97,4273400.5
8810,131,166,375542.62,4273342.5
8811,132,166,376204.09,4273275.5
8812,133,166,376915.59,4273193
8813,134,166,377690.56,4273095.5
8814,135,166,378536.44,4272977.5
8815,136,166,379451.47,4272843
8816,137,166,380426.62,4272698
8817,138,166,381449.59,4272550.5
8818,139,166,382508.03,4272413
8819,140,166,383594.03,4272288
8820,141,166,384703.41,4272177.5
8821,142,166,385833.59,4272092.5
8822,143,166,386983.81,4272032.5
8823,144,166,388152.75,4271995.5
8824,145,166,389339.44,4271978
8825,120,167,368727.44,4275070
8826,121,167,369408.62,4275058
8827,122,167,370075.19,4275033
8828,123,167,370728.97,4274998
8829,124,167,371372.19,4274955.5
8830,125,167,372005.91,4274910.5
8831,126,167,372631.44,4274863
8832,127,167,373250.62,4274813
8833,128,167,373865.91,4274760.5
8834,129,167,374481.16,4274705.5
8835,130,167,375102.97,4274648
8836,131,167,375741.19,4274588
8837,132,167,376409.09,4274518
8838,133,167,377121.62,4274433
8839,134,167,377891.91,4274330
8840,135,167,378726.72,4274207.5
8841,136,167,379624.69,4274070.5
8842,137,167,380578.44,4273920.5
8843,138,167,381577.25,4273768
8844,139,167,382610.59,4273625.5
8845,140,167,383671.53,4273498
8846,141,167,384756.03,4273388
8847,142,167,385861.75,4273300.5
8848,143,167,386987.53,4273238
8849,144,167,388132.03,4273195
8850,145,167,389294.47,4273173
8851,120,168,368715.25,4276307.5
8852,121,168,369415.12,4276297.5
8853,122,168,370100.91,4276275.5
8854,123,168,370773.72,4276245.5
8855,124,168,371435.19,4276208
8856,125,168,372086.97,4276168
8857,126,168,372730.44,4276122.5
8858,127,168,373366.91,4276075.5
8859,128,168,373998.19,4276025
8860,129,168,374628.44,4275973
8861,130,168,375263.69,4275920.5
8862,131,168,375913.16,4275860.5
8863,132,168,376589.16,4275788
8864,133,168,377305.16,4275702.5
8865,134,168,378073.69,4275598
8866,135,168,378901.16,4275470
8867,136,168,379786.91,4275325.5
8868,137,168,380724.38,4275167.5
8869,138,168,381704.03,4275010.5
8870,139,168,382717.59,4274863
8871,140,168,383758.31,4274730
8872,141,168,384821.97,4274618
8873,142,168,385906.75,4274525
8874,143,168,387011.81,4274455.5
8875,144,168,388135.75,4274408
8876,148,168,392777.09,4274410.5
8877,149,168,393946.28,4274438
8878,150,168,395089.25,4274438
8879,154,168,399185.12,4273518
8880,160,168,414322.41,4271730.5
8881,119,169,367938.84,4277545.5
8882,120,169,368671.03,4277552.5
8883,121,169,369386.41,4277545.5
8884,122,169,370087.44,4277528
8885,123,169,370775.53,4277503
8886,124,169,371452.28,4277470.5
8887,125,169,372119.25,4277433.5
8888,126,169,372777.44,4277393
8889,127,169,373428.19,4277352.5
8890,128,169,374073.47,4277310.5
8891,129,169,374716.69,4277262.5
8892,130,169,375364.12,4277213
8893,131,169,376024.19,4277155
8894,132,169,376708.41,4277085.5
8895,133,169,377430.09,4277000.5
8896,134,169,378200.38,4276893
8897,135,169,379025.72,4276760.5
8898,136,169,379905.41,4276605
8899,137,169,380833.56,4276440.5
8900,138,169,381801.75,4276278
8901,139,169,382802.03,4276122.5
8902,140,169,383828.28,4275982.5
8903,141,169,384877,4275865.5
8904,142,169,385946.81,4275768
8905,143,169,387036.59,4275690
8906,145,169,389271.47,4275607.5
8907,146,169,390413.16,4275598
8908,148,169,392727.25,4275620.5
8909,149,169,393922.53,4275661
8910,150,169,395186,4275661
8911,151,169,396360.12,4275765.5
8912,152,169,397385.12,4275938
8913,153,169,398475.16,4275568
8914,154,169,400000.03,4274423
8915,155,169,401864.97,4272558
8916,156,169,404045.09,4271838
8917,157,169,406160.16,4271193
8918,158,169,408535.03,4269706
8919,159,169,411467.47,4270218
8920,160,169,413942.47,4272240.5
8921,161,169,415044.91,4274765.5
8922,162,169,416107.44,4277500.5
8923,163,169,417342.53,4280060
8924,164,169,416079.91,4282438
8925,165,169,413557.47,4285095
8926,166,169,413174.91,4288420.5
8927,167,169,415367.38,4291233
8928,168,169,418274.88,4293402.5
8929,169,169,421192.31,4295252.5
8930,170,169,423372.38,4296605
8931,171,169,424634.72,4297670
8932,172,169,425382.16,4299099.5
8933,173,169,426197.19,4301030
8934,174,169,427182.28,4303237.5
8935,175,169,427471,4305653
8936,176,169,427616.44,4308022.5
8937,177,169,428245.97,4310373
8938,178,169,429671.53,4312602.5
8939,119,170,367846,4278793
8940,120,170,368588.97,4278803
8941,121,170,369315.41,4278800.5
8942,122,170,370027.16,4278788
8943,123,170,370726,4278765.5
8944,124,170,371413.72,4278740
8945,125,170,372091.41,4278710.5
8946,126,170,372760.16,4278678
8947,127,170,373421.44,4278645.5
8948,128,170,374076.97,4278610.5
8949,129,170,374730.16,4278570
8950,130,170,375387.12,4278523
8951,131,170,376056.19,4278470
8952,132,170,376748.59,4278407.5
8953,133,170,377477.09,4278323
8954,134,170,378252.38,4278210.5
8955,135,170,379080.62,4278073
8956,136,170,379960.88,4277913
8957,137,170,380886.81,4277740.5
8958,138,170,381850.81,4277567.5
8959,139,170,382845.03,4277402.5
8960,140,170,383864,4277255
8961,141,170,384905.09,4277130
8962,142,170,385966.59,4277025.5
8963,143,170,387047.31,4276943
8964,144,170,388146.56,4276885.5
8965,145,170,389263.16,4276845
8966,146,170,390395.62,4276825.5
8967,147,170,391540.72,4276825.5
8968,148,170,392738.19,4276845
8969,149,170,394002.97,4276870
8970,150,170,395285.19,4276863
8971,151,170,396517.62,4276938
8972,152,170,397667.62,4276963
8973,153,170,398880.16,4276370
8974,154,170,400510.16,4275133
8975,155,170,402140.03,4273478
8976,156,170,404147.53,4272880.5
8977,157,170,406525.16,4272065.5
8978,158,170,408785.12,4270403
8979,159,170,411402.44,4270693
8980,160,170,413692.44,4272480.5
8981,161,170,414597.38,4274910.5
8982,162,170,415697.41,4277592.5
8983,163,170,417012.44,4279982.5
8984,164,170,415764.97,4282227
8985,165,170,413255,4284990.5
8986,166,170,412912.44,4288445
8987,167,170,415184.88,4291375
8988,168,170,418079.91,4293598
8989,169,170,420839.84,4295395
8990,118,171,366954.03,4280007.5
8991,119,171,367722.53,4280042.5
8992,120,171,368471.47,4280055.5
8993,121,171,369203.69,4280057.5
8994,122,171,369921.72,4280053
8995,123,171,370627.03,4280038
8996,124,171,371320.97,4280018
8997,125,171,372004.97,4279995.5
8998,126,171,372679.91,4279970
8999,127,171,373347.47,4279945
9000,128,171,374009.25,4279918
9001,129,171,374669.19,4279885
9002,130,171,375332.62,4279847.5
9003,131,171,376008.44,4279803
9004,132,171,376708.19,4279742.5
9005,133,171,377443.59,4279660.5
9006,134,171,378226.09,4279547.5
9007,135,171,379061.31,4279405
9008,136,171,379947.38,4279240.5
9009,137,171,380877.59,4279061
9010,138,171,381844.12,4278875
9011,139,171,382839.12,4278700.5
9012,140,171,383857.84,4278545.5
9013,141,171,384897.59,4278410
9014,142,171,385956.88,4278297.5
9015,143,171,387034.84,4278207.5
9016,144,171,388130.81,4278141
9017,145,171,389244,4278093
9018,146,171,390373.03,4278065
9019,147,171,391537.53,4278048
9020,148,171,392814.44,4278050
9021,149,171,394132.72,4278018
9022,150,171,395362.69,4277988
9023,151,171,396697.62,4278153
9024,152,171,398220.09,4278283
9025,153,171,399477.62,4277422.5
9026,154,171,401017.72,4275913
9027,155,171,402530.12,4274428
9028,156,171,404322.59,4273988
9029,157,171,406870.12,4273055.5
9030,158,171,409047.47,4271075.5
9031,159,171,411337.41,4271115.5
9032,160,171,413414.84,4272758
9033,161,171,414199.84,4275068
9034,162,171,415314.91,4277698
9035,163,171,416669.91,4279958
9036,164,171,415487.41,4282057.5
9037,165,171,412949.97,4284898
9038,166,171,412635,4288473
9039,167,171,415002.47,4291545.5
9040,168,171,417894.88,4293805
9041,169,171,420444.81,4295487.5
9042,170,171,421062.38,4297352.5
9043,171,171,420047.31,4299732.5
9044,172,171,418982.38,4301992.5
9045,173,171,417997.53,4304592.5
9046,174,171,417500,4307694.5
9047,118,172,366805.38,4281257.5
9048,119,172,367575.28,4281295.5
9049,120,172,368326,4281315
9050,121,172,369060.28,4281323
9051,122,172,369780.53,4281323
9052,123,172,370488.03,4281315
9053,124,172,371184.28,4281300.5
9054,125,172,371870.75,4281285.5
9055,126,172,372548.03,4281267.5
9056,127,172,373217.97,4281250.5
9057,128,172,373882.69,4281230
9058,129,172,374545.69,4281205
9059,130,172,375212.72,4281177.5
9060,131,172,375892.97,4281140
9061,132,172,376598.19,4281085
9062,133,172,377340.47,4281007.5
9063,134,172,378130.91,4280897.5
9064,135,172,378974.81,4280752.5
9065,136,172,379870.09,4280580
9066,137,172,380809.69,4280390.5
9067,138,172,381784.16,4280198
9068,139,172,382785.62,4280015.5
9069,140,172,383809.59,4279847.5
9070,141,172,384853.31,4279700.5
9071,142,172,385915.56,4279580.5
9072,143,172,386996.09,4279483
9073,144,172,388094.28,4279405.5
9074,145,172,389209.25,4279350.5
9075,146,172,390339.47,4279315
9076,147,172,391506.19,4279290
9077,148,172,392742.47,4279278
9078,149,172,393993.97,4279248
9079,150,172,395174.91,4279235.5
9080,151,172,396456.38,4279400.5
9081,152,172,397897.53,4279793
9082,118,173,366646.09,4282510
9083,119,173,367414.47,4282552.5
9084,120,173,368163.97,4282577.5
9085,121,173,368897.19,4282590.5
9086,122,173,369616.25,4282595.5
9087,123,173,370322.81,4282595.5
9088,124,173,371018.25,4282587.5
9089,125,173,371704.19,4282577.5
9090,126,173,372381.25,4282565.5
9091,127,173,373050.97,4282555
9092,128,173,373715.62,4282545.5
9093,129,173,374378.88,4282527.5
9094,130,173,375047.16,4282505.5
9095,131,173,375729.69,4282475
9096,132,173,376438.41,4282428
9097,133,173,377186.41,4282355
9098,134,173,377984.62,4282247.5
9099,135,173,378837.84,4282102.5
9100,136,173,379743.81,4281928
9101,137,173,380694.88,4281730.5
9102,138,173,381680.12,4281530
9103,139,173,382691.59,4281337.5
9104,140,173,383724.59,4281158
9105,141,173,384776.31,4281000.5
9106,142,173,385845.72,4280870.5
9107,143,173,386932.53,4280763
9108,144,173,388036.53,4280678
9109,145,173,389156.97,4280615
9110,146,173,390292.72,4280570
9111,147,173,391442.72,4280545.5
9112,148,173,392605.25,4280535.5
9113,149,173,393778.47,4280533
9114,150,173,394920.28,4280555.5
9115,151,173,396093.97,4281035.5
9116,152,173,397260.12,4281598
9117,118,174,366486.53,4283767.5
9118,119,174,367251.53,4283815
9119,120,174,367997.97,4283843
9120,121,174,368727.97,4283860.5
9121,122,174,369443.72,4283873
9122,123,174,370147.47,4283878
9123,124,174,370840.25,4283875.5
9124,125,174,371523.44,4283870.5
9125,126,174,372198.19,4283865.5
9126,127,174,372865.97,4283860.5
9127,128,174,373528.91,4283855.5
9128,129,174,374191.12,4283845.5
9129,130,174,374859.12,4283830.5
9130,131,174,375542.12,4283808
9131,132,174,376253.16,4283768
9132,133,174,377005.31,4283700
9133,134,174,377810.09,4283595
9134,135,174,378672.16,4283452.5
9135,136,174,379588.38,4283275
9136,137,174,380550.62,4283072.5
9137,138,174,381547.62,4282865.5
9138,139,174,382570.38,4282663
9139,142,174,385753.59,4282165.5
9140,143,174,386848.75,4282048
9141,144,174,387960.75,4281953
9142,145,174,389088.97,4281880.5
9143,146,174,390232.72,4281825.5
9144,147,174,391390.31,4281790
9145,148,174,392560.75,4281773
9146,149,174,393743.72,4281765.5
9147,152,174,398182.62,4283493
9148,119,175,367097.53,4285080
9149,120,175,367839.81,4285115
9150,121,175,368565.47,4285137.5
9151,122,175,369277.28,4285152.5
9152,123,175,369977.28,4285160.5
9153,124,175,370666.47,4285162.5
9154,125,175,371346.28,4285162.5
9155,126,175,372017.75,4285165.5
9156,127,175,372682.75,4285165.5
9157,128,175,373343.81,4285162.5
9158,129,175,374004.41,4285160.5
9159,130,175,374671.59,4285152.5
9160,131,175,375354.91,4285135
9161,132,175,376067.38,4285102.5
9162,133,175,376822.81,4285040.5
9163,134,175,377632.62,4284940
9164,135,175,378501.69,4284800.5
9165,136,175,379426.44,4284620
9166,137,175,380397.91,4284415
9167,138,175,381404.91,4284200.5
9168,139,175,382437.88,4283990
9169,142,175,385649.56,4283462.5
9170,143,175,386746.72,4283360.5
9171,144,175,387867.28,4283278
9172,145,175,389011,4283170
9173,146,175,390163.03,4283085.5
9174,147,175,391328.28,4283040.5
9175,148,175,392506.44,4283012.5
9176,149,175,393696.72,4282995
9177,152,175,400457.62,4286057.5
9178,119,176,366962.59,4286348
9179,120,176,367700.81,4286387.5
9180,121,176,368422.47,4286413
9181,122,176,369130.31,4286430
9182,123,176,369826.75,4286442
9183,124,176,370512.72,4286450
9184,125,176,371189.53,4286455.5
9185,126,176,371858.47,4286463
9186,127,176,372521.19,4286468
9187,128,176,373180.72,4286470.5
9188,129,176,373840.69,4286472.5
9189,130,176,374507.88,4286470.5
9190,131,176,375191.91,4286457.5
9191,132,176,375905.91,4286430
9192,133,176,376664.31,4286372.5
9193,134,176,377477.84,4286277.5
9194,135,176,378351.44,4286140.5
9195,136,176,379281.88,4285960.5
9196,137,176,380259.62,4285753
9197,138,176,381273.41,4285530
9198,139,176,382313.62,4285310
9199,141,176,384452.72,4284925
9200,142,176,385547.97,4284760.5
9201,143,176,386630.03,4284652.5
9202,144,176,387777.81,4284620
9203,145,176,388945.31,4284553
9204,146,176,390075.75,4284512.5
9205,147,176,391237.69,4284500
9206,148,176,392353.69,4284402.5
9207,149,176,393410.19,4284312.5
9208,150,176,394631.19,4284557.5
9209,152,176,403190.09,4289652.5
9210,118,177,366102.38,4287562.5
9211,119,177,366856.88,4287618
9212,120,177,367592.28,4287660
9213,121,177,368311.44,4287690
9214,122,177,369017,4287713
9215,123,177,369710.97,4287727.5
9216,124,177,370394.88,4287737.5
9217,125,177,371070.19,4287747.5
9218,126,177,371738.19,4287758
9219,127,177,372400.69,4287765.5
9220,128,177,373060.41,4287773
9221,129,177,373721.44,4287780.5
9222,130,177,374390.16,4287782.5
9223,131,177,375076.44,4287775
9224,132,177,375793.47,4287750.5
9225,133,177,376554.88,4287695.5
9226,134,177,377370.88,4287602.5
9227,135,177,378246.62,4287468
9228,136,177,379179.41,4287287.5
9229,137,177,380159.31,4287075
9230,138,177,381175.88,4286847.5
9231,139,177,382219.12,4286622.5
9232,140,177,383283.28,4286415.5
9233,142,177,385465.53,4286052.5
9234,143,177,386559.56,4285912.5
9235,144,177,387712.56,4285848
9236,145,177,388860.59,4285955
9237,146,177,390012.75,4286200.5
9238,147,177,391285.12,4286293
9239,148,177,392427.69,4286120.5
9240,117,178,365162.75,4288772.5
9241,118,178,366035.81,4288835
9242,119,178,366790.03,4288892.5
9243,120,178,367525,4288937.5
9244,121,178,368244.16,4288973
9245,122,178,368949.91,4288998
9246,123,178,369643.97,4289015.5
9247,124,178,370328.47,4289028
9248,125,178,371004.69,4289037.5
9249,126,178,371674.38,4289050
9250,127,178,372339.25,4289063
9251,128,178,373001.72,4289072.5
9252,129,178,373666.16,4289082.5
9253,130,178,374338.97,4289087.5
9254,131,178,375029.91,4289082.5
9255,132,178,375751.69,4289057.5
9256,133,178,376516.75,4289002.5
9257,134,178,377334.75,4288913
9258,135,178,378211,4288778
9259,136,178,379142.47,4288598
9260,137,178,380120.12,4288382.5
9261,138,178,381134.12,4288152.5
9262,139,178,382175.31,4287928
9263,140,178,383238.38,4287715
9264,142,178,385420.38,4287340
9265,143,178,386537.84,4287185.5
9266,147,178,391732.69,4287895
9267,117,179,365069.56,4290078
9268,118,179,366012.81,4290108
9269,119,179,366770.25,4290170
9270,120,179,367508.47,4290218
9271,121,179,368231.25,4290253
9272,122,179,368940.28,4290277.5
9273,123,179,369638,4290297.5
9274,124,179,370326.47,4290315
9275,125,179,371007.19,4290327.5
9276,126,179,371681.91,4290340
9277,127,179,372352.25,4290355
9278,128,179,373021,4290367.5
9279,129,179,373692.16,4290377.5
9280,130,179,374372.19,4290382.5
9281,131,179,375070.44,4290374.5
9282,132,179,375798.25,4290350.5
9283,133,179,376567.47,4290297.5
9284,134,179,377387.47,4290205
9285,135,179,378262.25,4290068
9286,136,179,379188.91,4289887.5
9287,139,179,382200.59,4289220
9288,140,179,383257.09,4289003
9289,142,179,385428.81,4288617.5
9290,143,179,386542.03,4288455.5
9291,146,179,390090.28,4289130
9292,147,179,392402.69,4289142.5
9293,148,179,394792.56,4288287.5
9294,116,180,364103.53,4292032.5
9295,117,180,365183.31,4291335
9296,118,180,366037.84,4291383
9297,119,180,366802.81,4291445
9298,120,180,367548.81,4291492.5
9299,121,180,368278.75,4291527.5
9300,122,180,368995.28,4291555
9301,123,180,369700.97,4291577.5
9302,124,180,370397.41,4291597.5
9303,125,180,371086.62,4291613
9304,126,180,371770.16,4291625
9305,127,180,372449.97,4291640.5
9306,128,180,373128.97,4291653
9307,129,180,373810.41,4291662.5
9308,130,180,374500.88,4291667.5
9309,131,180,375208.91,4291657.5
9310,132,180,375944.19,4291630.5
9311,133,180,376718.16,4291575
9312,134,180,377539.12,4291480
9313,135,180,378410.16,4291340
9314,136,180,379329.16,4291157.5
9315,138,180,381284.38,4290722.5
9316,139,180,382306.59,4290493
9317,140,180,383351.81,4290272.5
9318,143,180,386578.59,4289982.5
9319,147,180,391890.19,4292217.5
9320,118,181,366111.56,4292658
9321,119,181,366888.38,4292718
9322,120,181,367646.09,4292762.5
9323,121,181,368387.53,4292800
9324,122,181,369116,4292830.5
9325,123,181,369833.91,4292853
9326,124,181,370542.91,4292872.5
9327,125,181,371244.91,4292890
9328,126,181,371941.47,4292905
9329,127,181,372634.44,4292917.5
9330,128,181,373326.91,4292927.5
9331,129,181,374022.19,4292937.5
9332,130,181,374725.72,4292940
9333,131,181,375445.16,4292927.5
9334,132,181,376189.62,4292897.5
9335,133,181,376968.62,4292838
9336,134,181,377789.03,4292740
9337,135,181,378654.62,4292597.5
9338,136,181,379563.69,4292412.5
9339,138,181,381489.84,4291977.5
9340,139,181,382496.38,4291748
9341,140,181,383526.31,4291525
9342,143,181,387282.59,4291460
9343,119,182,367021.09,4293988
9344,120,182,367794.38,4294032.5
9345,121,182,368551.56,4294072.5
9346,122,182,369296,4294102.5
9347,123,182,370029.75,4294123
9348,124,182,370754.72,4294142.5
9349,125,182,371473,4294162.5
9350,126,182,372186,4294177.5
9351,127,182,372895.72,4294187.5
9352,128,182,373604.69,4294198
9353,129,182,374316.16,4294205
9354,130,182,375034.69,4294205
9355,131,182,375766.88,4294190.5
9356,132,182,376520.84,4294158
9357,133,182,377304.38,4294095
9358,134,182,378123.81,4293990
9359,135,182,378982.59,4293842
9360,136,182,379879.59,4293658
9361,137,182,380811.28,4293447.5
9362,138,182,381773.09,4293220
9363,139,182,382761.59,4292987.5
9364,140,182,383773.81,4292765
9365,143,182,388760.81,4292683
9366,121,183,368756.31,4295340
9367,122,183,369519,4295370
9368,123,183,370271,4295392.5
9369,124,183,371014.28,4295413
9370,125,183,371751,4295430
9371,126,183,372482.75,4295445
9372,127,183,373210.97,4295457.5
9373,128,183,373937.88,4295467.5
9374,129,183,374666.72,4295472.5
9375,130,183,375401.16,4295470
9376,131,183,376146.62,4295454.5
9377,132,183,376909.59,4295417.5
9378,133,183,377697.38,4295347.5
9379,134,183,378515.59,4295237.5
9380,135,183,379367.09,4295087.5
9381,136,183,380251.84,4294900
9382,137,183,381168.31,4294685
9383,138,183,382113.09,4294455
9384,139,183,383083.16,4294222.5
9385,140,183,384077.12,4294000
9386,143,183,389394.81,4294292.5
9387,149,183,397195.16,4291078
9388,150,183,398110.16,4291595.5
9389,151,183,399572.69,4292675.5
9390,152,183,401480.12,4295420
9391,122,184,369761.69,4296635
9392,123,184,370532.69,4296657.5
9393,124,184,371295.25,4296677.5
9394,125,184,372050.75,4296695
9395,126,184,372800.97,4296710
9396,127,184,373547.44,4296725
9397,128,184,374292.16,4296737.5
9398,129,184,375037.44,4296742.5
9399,130,184,375786.75,4296737.5
9400,131,184,376544.41,4296722.5
9401,132,184,377316.16,4296682.5
9402,133,184,378108.19,4296605.5
9403,134,184,378925.31,4296492.5
9404,135,184,379771.28,4296340
9405,136,184,380646.62,4296145
9406,137,184,381550.12,4295922.5
9407,138,184,382480.09,4295692.5
9408,139,184,383434.31,4295460
9409,140,184,384412.09,4295232.5
9410,141,184,385411.81,4295020
9411,149,184,396217.75,4292435
9412,150,184,397147.69,4292800
9413,122,185,370000.41,4297902.5
9414,123,185,370788.97,4297925
9415,124,185,371568.81,4297947.5
9416,125,185,372341.09,4297965
9417,126,185,373107.72,4297980
9418,127,185,373870.41,4297997.5
9419,128,185,374630.44,4298012.5
9420,129,185,375389.69,4298018
9421,130,185,376151.44,4298015
9422,131,185,376919.38,4298000
9423,132,185,377698.91,4297958
9424,133,185,378495.41,4297878
9425,134,185,379313.56,4297760.5
9426,135,185,380157.31,4297603
9427,136,185,381027.03,4297402
9428,137,185,381922.38,4297175.5
9429,138,185,382842.62,4296940
9430,139,185,383786.41,4296702.5
9431,140,185,384752.59,4296470
9432,141,185,385740.56,4296252.5
9433,149,185,395212.72,4294112.5
9434,150,185,396202.59,4294250
9435,123,186,371017.72,4299200.5
9436,124,186,371811.03,4299225.5
9437,125,186,372596.84,4299245
9438,126,186,373376.47,4299262.5
9439,127,186,374151.44,4299282.5
9440,128,186,374922.62,4299297.5
9441,129,186,375692.44,4299305
9442,130,186,376463.97,4299307.5
9443,131,186,377240.19,4299292.5
9444,132,186,378026.19,4299247.5
9445,133,186,378828,4299167.5
9446,134,186,379649.91,4299047.5
9447,135,186,380495.09,4298883
9448,136,186,381364.53,4298677.5
9449,137,186,382258.31,4298445.5
9450,138,186,383175.62,4298200
9451,139,186,384115.12,4297958
9452,140,186,385076.41,4297720.5
9453,141,186,386058.84,4297497.5
9454,149,186,394675.19,4296035
9455,150,186,395739.62,4295965
9456,123,187,371207.62,4300480
9457,124,187,372009.97,4300508
9458,125,187,372804.75,4300532.5
9459,126,187,373592.97,4300552.5
9460,127,187,374375.69,4300575
9461,128,187,375154.38,4300595
9462,129,187,375931.16,4300607.5
9463,130,187,376708.88,4300612.5
9464,131,187,377491.25,4300600
9465,132,187,378282.97,4300558
9466,133,187,379090.62,4300478
9467,134,187,379918.91,4300355
9468,135,187,380770.16,4300185
9469,137,187,382544.41,4299732.5
9470,138,187,383465.56,4299479.5
9471,139,187,384407.81,4299228
9472,140,187,385371.16,4298982.5
9473,141,187,386354.75,4298753
9474,142,187,387359.03,4298538
9475,143,187,388383.59,4298340
9476,147,187,392667.28,4297705
9477,148,187,393721.72,4297587.5
9478,149,187,394756.44,4297473
9479,150,187,395807.88,4297360
9480,118,188,365963,4299552.5
9481,119,188,367376.72,4301190
9482,120,188,368719.53,4301838
9483,121,188,369631.25,4301837.5
9484,122,188,370517.44,4301775
9485,123,188,371359.19,4301773
9486,124,188,372166.28,4301800.5
9487,125,188,372965.44,4301825.5
9488,126,188,373758.03,4301850
9489,127,188,374545.09,4301875
9490,128,188,375327.88,4301900
9491,129,188,376108.38,4301920
9492,130,188,376889.59,4301927.5
9493,131,188,377675.88,4301917.5
9494,132,188,378472.91,4301880
9495,133,188,379287.09,4301803
9496,134,188,380123.69,4301677.5
9497,135,188,380984.91,4301505.5
9498,137,188,382780.41,4301040
9499,138,188,383711.38,4300780
9500,139,188,384662.81,4300515
9501,140,188,385634.59,4300257.5
